customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Date
8660-BUETV;Female;No;No;No; 3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; 44,75; 148,05;0;2020-01-17
0580-PIQHM;Female;No;Yes;Yes;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;One year;Yes;Automatic;101,60;3930,55;0;2016-12-03
5696-CEIQJ;Male;No;Yes;Yes;67;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic;103,15;6895,50;0;2014-10-15
7503-ZGUZJ;Male;No;No;No; 1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check; 84,65;  84,65;1;2020-03-17
1696-HXOWK;Female;No;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Mailed check; 95,65;6856,95;0;2014-06-17
3026-ATZYV;Female;No;Yes;Yes;37;Yes;No;DSL;Yes;Yes;No;No;Yes;Yes;One year;No;Automatic; 75,10;2658,80;0;2017-04-02
4012-YCFAI;Male;No;Yes;No;60;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check; 61,35;3766,20;0;2015-05-13
2506-TNFCO;Female;Yes;Yes;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,55;  69,55;1;2020-03-17
9970-QBCDA;Female;No;No;No; 6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Automatic; 19,70; 129,55;0;2019-10-19
8718-PTMEZ;Female;No;No;No;13;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; 31,05; 347,25;1;2019-03-23
9496-IVVRP;Female;No;Yes;Yes;11;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Automatic; 51,00; 581,70;0;2019-05-22
2207-OBZNX;Male;No;No;No; 7;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check; 51,00; 354,05;1;2019-09-19
2657-VPXTA;Female;No;Yes;Yes;10;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 88,85; 929,45;0;2019-06-21
6551-VLJMV;Male;No;Yes;No;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,05; 679,00;0;2017-07-01
1221-GHZEP;Female;No;No;No;62;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Two year;Yes;Mailed check; 65,10;3846,75;0;2015-03-14
9289-LBQVU;Male;No;Yes;No;64;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Mailed check; 70,15;4480,70;0;2015-01-13
6142-VSJQO;Female;No;Yes;Yes; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 44,35;  44,35;1;2020-03-17
3458-IDMFK;Male;No;No;No;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; 20,75; 499,40;0;2018-03-28
6933-FHBZC;Female;No;No;No;26;Yes;No;DSL;No;Yes;Yes;No;No;No;One year;Yes;Mailed check; 56,05;1553,20;0;2018-02-26
0221-NAUXK;Male;No;No;Yes;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Automatic; 19,95; 219,50;0;2019-06-21
9770-KXGQU;Female;No;No;No;53;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;No;Mailed check; 98,60;5311,85;0;2015-12-09
6437-UKHMV;Female;No;No;No; 7;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 79,70; 586,05;1;2019-09-19
6538-POCHL;Male;No;No;No;33;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Automatic; 79,00;2576,80;0;2017-07-31
6726-NNFWD;Female;Yes;Yes;No;71;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Two year;No;Automatic; 89,45;6435,25;0;2014-06-17
3002-WQZWT;Female;No;No;No;29;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 74,20;1993,25;0;2017-11-28
4277-UDIEF;Male;No;Yes;Yes;24;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Month-to-month;No;Automatic; 81,00;1923,85;0;2018-04-27
1208-NBVFH;Male;No;Yes;Yes;20;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check; 49,60; 939,80;0;2018-08-25
4912-PIGUY;Female;No;No;No; 1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 84,60;  84,60;0;2020-03-17
1114-CENIM;Male;No;No;Yes;54;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 55,00;3092,65;1;2015-11-09
6060-DRTNL;Female;Yes;No;No; 5;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check; 84,85; 415,55;1;2019-11-18
2725-TTRIQ;Female;No;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Automatic; 84,20;5986,55;0;2014-05-18
3374-TTZTK;Male;No;Yes;No;52;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;106,30;5487,00;0;2016-01-08
8990-ZXLSU;Female;No;No;No; 9;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check; 69,05; 651,50;0;2019-07-21
2275-RBYQS;Female;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 45,40;  45,40;0;2020-03-17
8473-VUVJN;Male;Yes;No;No; 1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 73,65;  73,65;1;2020-03-17
6289-CPNLD;Male;No;Yes;Yes;33;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check; 73,90;2405,05;1;2017-07-31
5536-SLHPM;Female;No;Yes;No;55;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check; 77,75;4458,15;1;2015-10-10
4419-UJMUS;Male;No;Yes;Yes;69;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Two year;Yes;Electronic check; 99,35;6856,45;0;2014-08-16
7794-JASDG;Male;No;No;No; 1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check; 50,75;  50,75;0;2020-03-17
7609-YBPXG;Male;No;No;No;54;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Automatic; 87,10;4735,20;0;2015-11-09
5519-TEEUH;Male;No;No;Yes;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; 20,15; 682,15;0;2017-07-31
7856-GANIL;Male;Yes;Yes;No;45;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;One year;Yes;Automatic; 98,70;4525,80;0;2016-08-05
0804-XBFBV;Female;No;No;Yes;11;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 25,20; 321,05;0;2019-05-22
2676-OXPPQ;Male;No;No;No; 6;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 55,70; 335,65;0;2019-10-19
3703-TTEPD;Male;No;No;No;21;Yes;No;DSL;Yes;No;Yes;No;Yes;No;Month-to-month;No;Automatic; 65,35;1424,40;0;2018-07-26
2799-TSLAG;Female;No;Yes;Yes;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Automatic; 25,30;1748,55;0;2014-12-14
0196-VULGZ;Female;Yes;Yes;No; 6;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 84,35; 474,90;1;2019-10-19
8837-VVWLQ;Female;No;No;No; 8;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;No;Electronic check; 84,95; 668,40;1;2019-08-20
2696-NARTR;Male;No;No;No;11;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check; 73,85; 926,25;1;2019-05-22
2208-NKVVH;Male;No;Yes;Yes;43;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 24,25;1077,95;0;2016-10-04
7614-QVWQL;Male;No;Yes;Yes;49;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;One year;Yes;Automatic; 51,80;2541,25;1;2016-04-07
1976-CFOCS;Female;Yes;Yes;No; 1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check; 46,00;  46,00;1;2020-03-17
4631-OACRM;Male;Yes;No;No;15;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 79,40;1156,10;1;2019-01-22
7139-JZFVG;Male;No;Yes;Yes;60;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Automatic; 60,50;3694,45;0;2015-05-13
4987-GQWPO;Male;No;No;No;17;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Automatic; 25,10; 382,80;0;2018-11-23
3755-JBMNH;Male;Yes;Yes;No;16;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 71,80;1167,80;1;2018-12-23
1757-TCATG;Male;No;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,05; 746,75;0;2017-06-01
6345-ULYRW;Male;Yes;Yes;No;44;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;No;Mailed check; 88,40;3912,90;1;2016-09-04
4776-XSKYQ;Female;No;Yes;Yes;12;No;No phone service;DSL;No;No;No;Yes;No;No;One year;No;Automatic; 30,25; 368,85;0;2019-04-22
8048-DSDFQ;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,20;  20,20;0;2020-03-17
5753-QQWPW;Female;No;No;No;28;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Electronic check; 59,90;1654,70;0;2017-12-28
6010-DDPPW;Male;No;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 25,15;1940,85;0;2014-07-17
1809-DMJHQ;Female;No;No;Yes; 5;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check; 46,00; 221,70;1;2019-11-18
6693-FRIRW;Male;No;No;No;18;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Automatic;101,30;1794,65;0;2018-10-24
6586-MYGKD;Male;No;Yes;No;70;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Two year;Yes;Automatic; 76,95;5289,80;0;2014-07-17
3173-NVMPX;Female;No;Yes;Yes; 9;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check; 55,30; 501,20;0;2019-07-21
0248-PGHBZ;Female;Yes;No;No;67;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;Two year;Yes;Automatic; 92,45;6140,85;0;2014-10-15
0623-GDISB;Female;No;No;No; 1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Automatic; 48,45;  48,45;0;2020-03-17
2892-GESUL;Female;No;Yes;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,35; 309,25;0;2018-10-24
6923-EFPNL;Male;No;No;No; 4;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Automatic; 51,75; 201,10;1;2019-12-18
7472-EQOAV;Male;Yes;Yes;Yes;71;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;One year;Yes;Automatic; 86,70;6179,35;0;2014-06-17
9574-RKJIF;Male;No;Yes;Yes;30;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check; 94,40;2838,70;1;2017-10-29
2043-WVTQJ;Male;No;Yes;No; 1;Yes;No;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check; 55,70;  55,70;0;2020-03-17
8034-RYTVV;Female;No;No;No;55;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Automatic; 84,25;4589,85;0;2015-10-10
3863-QSTYI;Male;No;No;No;59;Yes;No;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check; 64,65;3735,45;0;2015-06-12
2619-WFQWU;Female;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check; 70,15;  70,15;1;2020-03-17
5044-LRQAQ;Female;No;Yes;No; 7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 69,20; 477,55;0;2019-09-19
1716-LSAMB;Male;No;Yes;Yes;45;Yes;No;DSL;Yes;No;No;Yes;No;No;Two year;No;Automatic; 54,65;2553,70;0;2016-08-05
1333-PBMXB;Female;No;Yes;Yes;54;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Automatic; 24,75;1342,15;0;2015-11-09
6546-OPBBH;Male;No;Yes;Yes;51;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check; 23,95;1216,35;0;2016-02-07
5985-BEHZK;Female;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Automatic;105,00;7578,05;0;2014-05-18
9127-QRZMH;Male;No;Yes;No;44;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Automatic; 59,85;2603,95;0;2016-09-04
5919-VCZYM;Male;No;No;No; 2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,05;  42,70;0;2020-02-16
9644-KVCNC;Female;No;No;No;66;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;One year;Yes;Automatic; 92,15;6056,90;0;2014-11-14
2137-DQMEV;Male;No;Yes;Yes;68;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;One year;No;Mailed check; 44,80;2983,65;0;2014-09-15
8174-LNWMW;Female;No;No;No;31;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 20,90; 689,35;0;2017-09-29
9279-CJEOJ;Female;Yes;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Automatic; 95,40;2025,10;0;2018-07-26
7964-VEXDG;Male;No;No;Yes;21;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check; 80,35;1747,20;0;2018-07-26
2404-JIBFC;Female;No;Yes;Yes;55;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Automatic; 85,10;4657,95;0;2015-10-10
0778-NELLA;Male;No;No;No; 9;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Automatic; 34,70; 296,10;1;2019-07-21
8029-XYPWT;Male;Yes;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic;115,05;8016,60;0;2014-06-17
4614-NUVZD;Female;No;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check; 81,10;  81,10;1;2020-03-17
4632-PAOYU;Male;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; 19,95; 433,50;0;2018-06-26
3803-KMQFW;Female;No;Yes;Yes; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,55;  20,55;1;2020-03-17
6804-GDMOI;Female;No;No;No;61;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;106,60;6428,40;1;2015-04-13
2990-OGYTD;Female;No;Yes;No;67;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Automatic; 86,15;5883,85;0;2014-10-15
6646-JPPHA;Female;Yes;No;No;14;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check; 78,85;1043,80;0;2019-02-21
9572-MTILT;Male;No;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;106,75;6252,90;1;2015-06-12
7658-UYUQS;Male;Yes;Yes;No;21;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Automatic; 86,55;1857,25;0;2018-07-26
7880-XSOJX;Male;No;No;No; 4;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Mailed check; 42,40; 146,40;0;2019-12-18
9611-CTWIH;Female;No;No;No; 3;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 89,45; 240,45;1;2020-01-17
4589-IUAJB;Male;No;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 24,25;1724,15;0;2014-07-17
0329-GTIAJ;Female;No;No;No; 3;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check; 97,90; 315,30;1;2020-01-17
8746-BFOAJ;Male;Yes;No;No;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,50; 429,55;0;2018-07-26
8457-XIGKN;Male;No;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Automatic; 19,60; 356,15;0;2018-08-25
6072-NUQCB;Male;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 20,25; 488,25;0;2018-06-26
6629-CZTTH;Male;No;No;No; 1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check; 55,70;  55,70;1;2020-03-17
8838-GPHZP;Female;No;No;No;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check; 20,60;1298,70;0;2015-02-12
8750-QWZAJ;Female;No;Yes;Yes;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 19,80;1378,75;0;2014-07-17
5364-EVNIB;Male;No;No;No;13;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check; 79,80; 973,45;1;2019-03-23
6918-UMQCG;Female;No;No;No; 5;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check; 80,20; 384,25;0;2019-11-18
0675-NCDYU;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Automatic;116,40;8543,25;0;2014-05-18
6339-DKLMK;Female;No;No;No;13;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check; 31,65; 389,95;0;2019-03-23
1346-PJWTK;Male;No;Yes;No;61;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;No;Automatic; 94,15;5731,85;0;2015-04-13
5088-QZLRL;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check; 20,65;  20,65;0;2020-03-17
8023-QHAIO;Female;Yes;Yes;No;56;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Automatic; 76,85;4275,75;0;2015-09-10
4397-FRLTA;Female;No;No;No; 4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 20,15;  84,50;0;2019-12-18
3057-VJJQE;Male;No;No;No;35;Yes;Yes;DSL;Yes;No;No;No;No;No;Two year;No;Mailed check; 55,25;1924,10;0;2017-06-01
5087-SUURX;Female;No;Yes;No;18;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check; 39,05; 669,85;1;2018-10-24
2302-OUZXB;Male;No;Yes;No;72;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;No;Automatic; 82,15;5784,30;0;2014-05-18
8133-ANHHJ;Female;Yes;No;No;49;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;No;Automatic;103,00;5166,20;0;2016-04-07
2270-CHBFN;Female;No;Yes;No;44;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Month-to-month;Yes;Automatic; 95,10;4060,55;0;2016-09-04
0013-EXCHZ;Female;Yes;Yes;No; 3;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check; 83,90; 267,40;1;2020-01-17
5982-FPVQN;Female;No;Yes;Yes;37;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check; 95,15;3532,85;0;2017-04-02
9107-UKCKY;Male;No;Yes;No;61;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check; 79,80;4914,80;0;2015-04-13
4654-ULTTN;Male;No;Yes;No;70;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Automatic; 74,80;5315,80;0;2014-07-17
5550-VFRLC;Female;Yes;No;No; 1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check; 69,85;  69,85;1;2020-03-17
5546-BYZSM;Female;No;No;No;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check; 20,45; 775,60;0;2016-12-03
1492-KGETH;Male;No;Yes;Yes;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;No;Automatic; 78,35;5445,95;0;2014-07-17
4929-BSTRX;Female;No;No;No; 1;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check; 53,55;  53,55;1;2020-03-17
4163-HFTUK;Male;No;No;No;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check; 19,10;1007,80;0;2016-02-07
8215-NGSPE;Female;No;Yes;Yes;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 20,00; 833,55;0;2016-11-03
2225-ZRGSG;Female;No;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;No;Automatic; 93,90;6579,05;1;2014-07-17
8859-YSTWS;Male;No;No;No;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 19,95;1004,50;0;2016-05-07
5271-YNWVR;Male;No;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;113,15;7856,00;1;2014-09-15
7601-DHFWZ;Female;No;No;No;48;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 24,00;1183,05;0;2016-05-07
2657-ALMWY;Female;Yes;Yes;No;26;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check; 84,95;2169,75;1;2018-02-26
6330-JKLPC;Male;No;Yes;No;11;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Automatic; 80,50; 896,90;1;2019-05-22
4667-OHGKG;Male;No;No;No; 1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; 19,30;  19,30;1;2020-03-17
1998-VHJHK;Female;No;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check; 19,15; 501,35;0;2018-01-27
1707-HABPF;Female;Yes;No;No;46;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Automatic; 91,30;4126,35;0;2016-07-06
1660-HSOOQ;Male;No;No;No; 1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check; 49,65;  49,65;1;2020-03-17
7253-UVNDW;Female;No;No;No;46;Yes;No;DSL;No;No;Yes;Yes;No;No;Two year;No;Automatic; 54,35;2460,15;1;2016-07-06
0487-VVUVK;Male;No;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check; 19,15; 477,60;0;2018-03-28
7228-OMTPN;Male;No;No;No; 4;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check; 88,45; 370,65;1;2019-12-18
5063-IUOKK;Male;No;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check; 19,75; 265,75;0;2019-03-23
4508-OEBEY;Male;No;Yes;No;31;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Automatic; 75,50;2424,45;0;2017-09-29
0027-KWYKW;Female;No;Yes;Yes;23;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check; 83,75;1849,95;0;2018-05-27
2308-STERM;Female;No;No;No; 2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check; 19,40;  61,05;0;2020-02-16
5982-XMDEX;Female;No;No;No;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Automatic; 26,50;1698,55;0;2014-12-14
6284-AHOOQ;Male;Yes;No;No;22;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Automatic; 90,50;1910,60;1;2018-06-26
6051-PTVNS;Female;No;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Automatic; 19,15; 998,10;0;2015-10-10
2344-JMOGN;Male;No;Yes;No; 9;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check; 94,85; 890,60;1;2019-07-21
3799-ISUZQ;Male;No;Yes;Yes; 7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Automatic; 69,95; 529,50;1;2019-09-19
2877-VDUER;Female;No;Yes;Yes;35;No;No phone service;DSL;No;No;No;Yes;Yes;No;One year;No;Mailed check; 40,90;1383,60;0;2017-06-01
